filename,length_cm,diameter_cm,weight_est_g,ratio_ld,ratio,length_norm,diameter_norm,weight_norm,ratio_norm,fuzzy_score,final_grade,label_asli
C_33.jpg,13.456,10.518,339.497,1.2794,1.2793306711086392,0.848208161774669,0.6562671725759988,0.5092038530446801,0.7941700545942605,60.00000000000002,B,C
C_34.jpg,12.6,8.841,224.635,1.4251,1.4251781471072076,0.7564729080122092,0.4823892914779735,0.3264134322356796,1.0,36.10153490201165,C,C
C_35.jpg,12.265,11.038,340.834,1.1111,1.111161442189603,0.7205718449159195,0.7101827946218979,0.5113315436004917,0.3087703052562055,44.9130716867428,B,C
C_36.jpg,10.129,10.024,232.12,1.0106,1.01047486023439,0.4916623799198749,0.6050473316323943,0.3383249982867267,0.0181508979073406,25.46932929318926,C,C
C_37.jpg,16.279,10.641,420.44,1.5299,1.529837421151223,1.0,0.6690202908676248,0.6380158625129368,1.0,62.35527981831529,A,C
C_38.jpg,16.368,12.512,584.4,1.3082,1.308184143117952,1.0,0.8630128463443123,0.8989404276070819,0.8774520448303923,91.0679177397469,A,C
C_39.jpg,13.606,12.159,458.771,1.119,1.119006497152808,0.8642832646536046,0.8264124336862309,0.6990154935486997,0.3314140893608249,52.65377004314449,A,C
C_40.jpg,11.462,11.365,337.64,1.0085,1.0085349757141633,0.6345164608373502,0.7440874261776846,0.5062486388620756,0.0125516603659936,37.30291701002902,B,C
C_41.jpg,9.494,9.141,180.944,1.0386,1.0386172190090124,0.4236111110657137,0.5134944580429155,0.2568839422775905,0.0993803474492656,15.74165314396008,C,C
C_42.jpg,11.674,9.503,240.439,1.2284,1.2284541722373508,0.6572359395729127,0.5510280256979454,0.3515637849238223,0.6473213120623513,46.50223134801704,C,C
C_43.jpg,11.744,9.282,230.793,1.2652,1.2652445592258947,0.6647376542497494,0.5281138863284381,0.336213221646815,0.7535122290159333,40.604986366889456,C,C
C_44.jpg,11.779,8.832,209.586,1.3337,1.333673007095372,0.6684885115881678,0.4814561364810254,0.3024645801979767,0.9510225087320135,21.661308997271828,C,C
C_45.jpg,11.418,10.253,273.754,1.1136,1.1136252802971205,0.6298010973261957,0.6287909421103001,0.4045809957442142,0.315881870240393,46.73628944272863,B,C
C_46.jpg,11.197,9.062,209.708,1.2356,1.235599205337056,0.6061171124178971,0.5053034308474808,0.302658729971955,0.6679445693484909,21.802567306374986,C,C
C_47.jpg,12.141,8.585,204.107,1.4142,1.41421083268326,0.707283093202666,0.4558462160092232,0.293745345676442,1.0,19.66415713512491,C,C
C_48.jpg,9.882,9.459,201.661,1.0448,1.044719314827707,0.4651920438458941,0.5464659346017539,0.2898528018473356,0.1169932948348849,15.99281493394612,C,C
C_49.jpg,9.821,9.309,194.095,1.055,1.0550005370012892,0.4586548353417936,0.5309133513192829,0.2778123330774997,0.1466687752900417,16.475646494099692,C,C
C_50.jpg,9.785,9.026,181.843,1.0841,1.0840904053751286,0.4547968106508491,0.5015708108596877,0.2583146033169881,0.2306330944921993,18.16298958575978,C,C
C_51.jpg,9.468,9.238,184.292,1.0248,1.024897163777344,0.4208247599000316,0.5235517952322466,0.2622119213208645,0.0597790992710841,15.291461218713025,C,C
C_52.jpg,9.274,9.097,175.038,1.0194,1.0194569637221658,0.4000342935099413,0.508932366946724,0.2474851835471317,0.0440766324160827,15.16405525955389,C,C
C_53.jpg,8.974,8.832,159.662,1.016,1.0160778984356795,0.36788408775207,0.4814561364810254,0.2230159464595032,0.0343233769983094,15.10171806345453,C,C
C_54.jpg,9.706,8.974,178.258,1.0816,1.0815689769242736,0.4463305898012762,0.4961792486550978,0.2526094644668875,0.2233553020810317,18.00115304232368,C,C
C_55.jpg,8.824,8.771,154.805,1.006,1.006042640405194,0.3518089848731343,0.4751314192794872,0.21528655750694,0.0053578417226164,15.002655659854993,C,C
C_56.jpg,8.806,8.797,155.43,1.001,1.0010230759348613,0.3498799725276619,0.4778272003817821,0.2162811772506814,0.0,14.999999999999991,C,C
C_57.jpg,11.832,11.576,361.668,1.0221,1.0221147200222775,0.6741683812720585,0.7659647266616938,0.5444865959862651,0.0517479183592262,35.74701175243076,A,C
C_58.jpg,12.071,9.0,222.997,1.3412,1.3412222220731975,0.6997813785258293,0.4988750297573928,0.3238067328112822,0.9728123871865304,34.783669408538294,C,C
C_59.jpg,12.662,9.397,255.014,1.3474,1.3474513141058369,0.7631172838688361,0.540037533511666,0.3747583173478719,0.9907918934890926,53.644604587310106,B,C
C_60.jpg,12.591,9.741,272.506,1.2926,1.292577763957235,0.755508401839473,0.5757047911727992,0.4025949390399113,0.8324061551549755,59.99999999999995,B,C
C_61.jpg,12.768,9.274,250.431,1.3768,1.3767522103324616,0.7744770232366173,0.5272844152200397,0.3674649696909649,1.0,51.57573694151692,B,C
C_62.jpg,10.668,10.121,249.211,1.0541,1.0540460427769935,0.5494255829315172,0.6151046688217257,0.3655234719511817,0.1439137453705029,32.28095108017129,C,C
C_63.jpg,11.568,11.241,333.392,1.029,1.0290899385260128,0.6458762002051315,0.7312306239975086,0.4994884073878139,0.0718810267468571,37.43797289583457,B,C
C_64.jpg,12.494,10.747,329.133,1.1626,1.1625569925409365,0.745113168644428,0.6800107830539043,0.4927106706060625,0.457117225902665,60.00000000000001,B,C
C_65.jpg,12.459,10.897,337.429,1.1433,1.1433422041714836,0.7413623113060096,0.6955633663363753,0.5059128552365885,0.4016561078487407,59.99999999999995,B,C
C_66.jpg,12.062,9.521,249.359,1.2669,1.2668837305674945,0.6988168723530931,0.552894335691842,0.3657589979064997,0.7582434950355789,51.068697279851705,C,C
C_67.jpg,11.894,8.912,215.45,1.3347,1.3346050267802283,0.6808127571286852,0.4897508475650099,0.3117965004816559,0.9537126686638596,27.95694919170532,C,C
C_68.jpg,11.744,9.574,245.5,1.2267,1.2266555252531173,0.6647376542497494,0.5583895817849815,0.3596178177607427,0.6421297392585364,49.1752728919308,C,C
C_69.jpg,11.621,9.609,244.712,1.2094,1.2093870328640457,0.6515560698890223,0.5620185178842249,0.3583638011878335,0.592286364635364,48.77430750956154,C,C
C_70.jpg,12.221,11.329,357.761,1.0787,1.0787359871940383,0.715856481404765,0.7403548061898917,0.5382690290441889,0.2151782264425662,37.46126841947586,A,C
